,Unnamed: 0,Liv-ex 100,US CPI,"TVC_US10Y, 15","FX_GBPUSD, 1M","OANDA_EURUSD, 1M","FX_IDC_GBPEUR, 1M","FX_GBPJPY, 1M","HKEX_DLY_HSI1!, 1M (1)",Dollar Index (DXY),S&P 500 Futures,"CME_MINI_NQ1!, 1M","TVC_USOIL, 1M","PEPPERSTONE_COCOA, 1M",liv-ex Champagne 50,liv-ex Italy 100,liv-ex Rhone 100,liv-ex California 50,liv-ex Investables,Liv-ex Fine Wine 1000,Liv-ex Indices,liv-ex Burgundy 150,liv-ex Bordeaux Legends,US Interest Rate,Wine_ret,CPI_lag_0,CPI_lag_3,CPI_lag_6,CPI_lag_12,Inflation Regime,wine_12m_ret,cum_price,rolling_max,drawdown,momentum_now,momentum_next,momentum_direction_change,wine_vol_12m,US CPI_lag_12,US Interest Rate_lag_6,Bullish,Bullish_Prob,Livex_Change,Reversion,Reversion_Prob,drawdown_z,rolling_min_gap,momentum_change,rolling_peak,drawdown_pct,Predicted_12M_Return,rolling_min,pct_from_min,Plot_Date
0,1984-01-31,314.25,101.9,,1.197,1.08154,1.1938,296.19,23162.0,104.183,5653.25,19439.5,27.31,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,9.5,-0.0975273541828206,101.9,319.8,315.61,314.18,Low CPI,0.0,314.25,314.25,0.0,,,True,,,9.5,0,,,0,,0.9959910572893974,0.0,True,314.25,0.0,,314.25,0.0,0
1,1984-02-29,314.25,102.4,,1.3073,1.08154,1.1938,320.57,23162.0,104.183,5653.25,19439.5,27.6,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,9.5,-0.0873315520446096,102.4,320.8,317.67,314.54,Low CPI,0.0,314.25,314.25,0.0,,,True,,,9.5,0,,,0,,0.9959910572893974,0.0,True,314.25,0.0,,314.25,0.0,1
2,1984-03-31,314.25,102.6,,1.158,1.08154,1.1938,291.56,23162.0,104.183,5653.25,19439.5,26.41,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,10.5,-0.077823752090853,102.6,321.47,319.08,314.8,Low CPI,0.0,314.25,314.25,0.0,,,True,,,9.5,0,,,0,,0.9959910572893974,0.0,True,314.25,0.0,,314.25,0.0,2
3,1985-01-31,314.25,105.5,,1.489,1.08154,1.1938,301.17,23162.0,104.183,5653.25,19439.5,29.75,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,8.25,-0.062248217003372,105.5,101.9,319.8,315.3,Low CPI,0.0,314.25,314.25,0.0,,,True,,,9.5,0,,0.0,0,,0.9959910572893974,0.0,True,314.25,0.0,,314.25,0.0,3
4,1985-02-28,314.25,106.0,,1.439,1.08154,1.1938,289.72,23162.0,104.183,5653.25,19439.5,26.3,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,9.0,-0.0627236936292053,106.0,102.4,320.8,315.66,Low CPI,0.0,314.25,314.25,0.0,,,True,,,9.5,0,,0.0,0,,0.9959910572893974,0.0,True,314.25,0.0,,314.25,0.0,4
5,1985-03-31,314.25,106.4,,1.3095,1.08154,1.1938,325.01,23162.0,104.183,5653.25,19439.5,26.87,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,8.5,-0.0391083659491194,106.4,102.6,321.47,315.49,Low CPI,0.0,314.25,314.25,0.0,,,True,,,9.5,0,,0.0,0,,0.9959910572893974,0.0,True,314.25,0.0,,314.25,0.0,5
6,1986-01-31,314.25,109.6,,1.4865,1.08154,1.36849999,234.62,23162.0,104.183,5653.25,19439.5,17.94,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,7.75,-0.0408387510301254,109.6,105.5,101.9,315.61,Low CPI,0.0,314.25,314.25,0.0,,0.0,True,,,9.5,0,,0.0,0,,0.9959910572893974,0.0,True,314.25,0.0,,314.25,0.0,6
7,1986-02-28,314.25,109.3,,1.5435,1.08154,1.5589,251.56,23162.0,104.183,5653.25,19439.5,12.78,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,7.75,-0.0364567363708836,109.3,106.0,102.4,317.67,Low CPI,0.0,314.25,314.25,0.0,,0.0,True,,,9.5,0,,0.0,0,,0.9959910572893974,0.0,True,314.25,0.0,,314.25,0.0,7
8,1986-03-31,314.25,108.8,,1.434,1.08154,1.36099994,232.1,23162.0,104.183,5653.25,19439.5,15.0,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,7.25,-0.0286235355939538,108.8,106.4,102.6,319.08,Low CPI,0.0,314.25,314.25,0.0,,0.0,True,,,10.5,0,,0.0,0,,0.9959910572893974,0.0,True,314.25,0.0,,314.25,0.0,8
9,1987-01-31,314.25,111.2,,1.887,1.08154,1.43879998,228.41,2293.0,104.183,5653.25,19439.5,16.7,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,6.0,-0.0214243452807274,111.2,109.6,105.5,319.8,Low CPI,0.0,314.25,314.25,0.0,,0.0,True,,,8.25,0,,0.0,0,,0.9959910572893974,0.0,True,314.25,0.0,,314.25,0.0,9
10,1987-02-28,314.25,111.6,,1.8265,1.08154,1.45210004,241.66,2122.0,104.183,5653.25,19439.5,18.51,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,6.0,-0.0045929680076021,111.6,109.3,106.0,320.8,Low CPI,0.0,314.25,314.25,0.0,,0.0,True,,,9.0,0,,0.0,0,,0.9959910572893974,0.0,True,314.25,0.0,,314.25,0.0,10
11,1987-03-31,314.25,112.1,,1.6285,1.08154,1.42990005,232.29,3735.0,104.183,5653.25,19439.5,19.73,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,6.0,0.0,112.1,108.8,106.4,321.47,Low CPI,0.0,314.25,314.25,0.0,,0.0,True,,,8.5,0,,0.0,0,,0.9959910572893974,0.0,True,314.25,0.0,,314.25,0.0,11
12,1988-01-31,314.25,115.7,,1.8115,1.08154,1.54159999,225.96,2718.0,104.183,5653.25,19439.5,17.24,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,6.63,0.0,115.7,111.2,109.6,101.9,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,101.9,7.75,0,0.006056578545921919,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,12
13,1988-02-29,314.25,116.0,,1.835,1.08154,1.52629995,229.9,2490.0,104.183,5653.25,19439.5,17.51,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,6.5,0.0,116.0,111.6,109.3,102.4,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,102.4,7.75,0,0.006079292253933274,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,13
14,1988-03-31,314.25,116.5,,1.768,1.08154,1.52419996,221.85,2631.0,104.183,5653.25,19439.5,13.58,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,6.75,0.0,116.5,112.1,108.8,102.6,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,102.6,7.25,0,0.008506646663155835,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,14
15,1989-01-31,314.25,121.1,,1.614,1.08154,1.35210001,231.86,2892.0,104.183,5653.25,19439.5,21.82,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,8.75,0.0,121.1,115.7,111.2,105.5,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,105.5,6.0,0,0.02042622522995958,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,15
16,1989-02-28,314.25,121.6,,1.579,1.08154,1.41939998,225.86,2749.0,104.183,5653.25,19439.5,19.94,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,9.75,0.0,121.6,116.0,111.6,106.0,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,106.0,6.0,0,0.02055219686378335,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,16
17,1989-03-31,314.25,122.3,,1.6645,1.08154,1.49510002,228.14,2603.0,104.183,5653.25,19439.5,18.31,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,9.75,0.0,122.3,116.5,112.1,106.4,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,106.4,6.0,0,0.02072983574986005,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,17
18,1990-01-31,314.25,127.4,,1.9435,1.08154,1.41760004,257.35,2896.0,104.183,5653.25,19439.5,28.85,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,8.25,0.0,127.4,121.1,115.7,109.6,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,109.6,6.63,0,0.014633630819356121,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,18
19,1990-02-28,314.25,128.0,,1.8625,1.08154,1.42859995,271.77,3477.0,104.183,5653.25,19439.5,20.69,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,8.25,0.0,128.0,121.6,116.0,109.3,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,109.3,6.5,0,0.01605095565189178,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,19
20,1990-03-31,314.25,128.7,,1.9295,1.08154,1.41439998,261.58,3103.0,104.183,5653.25,19439.5,28.44,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,8.25,0.0,128.7,122.3,116.5,108.8,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,108.8,6.75,0,0.013747137879916693,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,20
21,1991-01-31,314.25,134.6,,1.7675,1.08154,1.40869999,229.53,4131.0,104.183,5653.25,19439.5,21.48,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,6.75,0.0,134.6,127.4,121.1,111.2,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,111.2,8.75,0,0.0039600635942149175,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,21
22,1991-02-28,314.25,134.8,,1.8682,1.08154,1.39690006,233.23,4279.0,104.183,5653.25,19439.5,18.65,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,6.25,0.0,134.8,128.0,121.6,111.6,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,111.6,9.75,0,0.0020471195608193697,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,22
23,1991-03-31,314.25,135.0,,1.619,1.08154,1.42809999,222.55,3722.0,104.183,5653.25,19439.5,20.56,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,6.0,0.0,135.0,128.7,122.3,112.1,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,112.1,9.75,0,0.002052255217158318,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,23
24,1992-01-31,314.25,138.1,,1.51,1.08154,1.25380003,188.5,5480.0,104.183,5653.25,19439.5,19.5,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,4.0,0.0,138.1,134.6,127.4,115.7,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,115.7,8.25,0,0.005757592499838562,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,24
25,1992-02-29,314.25,138.6,,1.516,1.08154,1.2313,188.9,5742.0,104.183,5653.25,19439.5,19.89,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,4.0,0.0,138.6,134.8,128.0,116.0,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,116.0,8.25,0,0.005793635489910309,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,25
26,1992-03-31,314.25,139.3,,1.9905,1.08154,1.37960005,244.77,5553.0,104.183,5653.25,19439.5,21.48,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,4.0,0.0,139.3,135.0,128.7,116.5,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,116.5,8.25,0,0.005844472823782166,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,26
27,1993-01-31,314.25,142.6,,1.4791,1.08154,1.32710004,164.77249999999998,11960.0,96.84,5653.25,19439.5,14.17,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,3.0,0.0,142.6,138.1,134.6,121.1,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,121.1,6.75,0,0.015704777567919534,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,27
28,1993-02-28,314.25,143.1,,1.4918,1.08154,1.31050003,156.15865,7460.0,96.84,5653.25,19439.5,18.29,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,3.0,0.0,143.1,138.6,134.8,121.6,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,121.6,6.25,0,0.021890771756160356,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,28
29,1993-03-31,314.25,143.6,,1.5621,1.08154,1.27579999,167.21812,7450.0,96.84,5653.25,19439.5,20.02,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,3.0,0.0,143.6,139.3,135.0,122.3,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,122.3,6.0,0,0.02590140248316215,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,29
30,1994-01-31,314.25,146.2,,1.5661,1.08154,1.27680004,155.91029999999998,8150.0,88.72,5653.25,19439.5,17.76,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,3.0,0.0,146.2,142.6,138.1,127.4,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,127.4,4.0,0,0.09033058892099473,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.0068838095776351535,314.25,0.0,30
31,1994-02-28,314.25,146.7,,1.5116,1.08154,1.29059994,158.18528999999998,9640.0,92.52,5653.25,19439.5,18.31,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,3.25,0.0,146.7,143.1,138.6,128.0,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,128.0,4.0,0,0.09254474014929641,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,31
32,1994-03-31,314.25,147.2,,1.6356,1.08154,1.29040003,158.52401999999998,9650.0,85.69,5653.25,19439.5,18.19,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,3.5,0.0,147.2,143.6,139.3,128.7,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,128.7,4.0,0,0.0900275317329027,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.0068838095776351535,314.25,0.0,32
33,1995-01-31,314.25,150.3,,1.5526,1.08154,1.21370006,160.31085,10140.0,84.76,5653.25,19439.5,19.55,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,5.5,0.0,150.3,146.2,142.6,134.6,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,134.6,3.0,0,0.16587987621290312,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.0068838095776351535,314.25,0.0,33
34,1995-02-28,314.25,150.9,,1.5793,1.08154,1.21459997,161.17399999999998,9800.0,83.66,5653.25,19439.5,17.64,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,6.0,0.0,150.9,146.7,143.1,134.8,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,134.8,3.0,0,0.16610605890334595,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.0068838095776351535,314.25,0.0,34
35,1995-03-31,314.25,151.4,,1.5964,1.08154,1.19169998,141.20406,9458.0,81.57,5653.25,19439.5,17.56,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,6.0,0.0,151.4,147.2,143.6,135.0,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,135.0,3.0,0,0.16542429044133228,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.0068838095776351535,314.25,0.0,35
36,1996-01-31,314.25,154.4,,1.683,1.08154,1.34130001,191.4271,13470.0,87.92,5653.25,19439.5,23.75,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,5.25,0.0,154.4,150.3,146.2,138.1,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,138.1,3.0,0,0.17556352035216116,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.0068838095776351535,314.25,0.0,36
37,1996-02-29,314.25,154.9,,1.7126,1.08154,1.36619997,198.1996,13460.0,88.12,5653.25,19439.5,25.92,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,5.25,0.0,154.9,150.9,146.7,138.6,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,138.6,3.25,0,0.1537595031134726,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.0068838095776351535,314.25,0.0,37
38,1996-03-31,314.25,155.7,,1.5517,1.08154,1.24899995,170.25465,11033.0,87.82,5653.25,19439.5,20.92,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,5.25,0.0,155.7,151.4,147.2,139.3,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,139.3,3.5,0,0.13434869332402502,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.0068838095776351535,314.25,0.0,38
39,1997-01-31,314.25,159.1,,1.6524,1.08154,1.49899995,215.09613,10720.0,99.65,979.0,19439.5,17.64,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,5.25,0.0,159.1,154.4,150.3,142.6,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,142.6,5.5,0,0.0437119178558157,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,39
40,1997-02-28,314.25,159.6,,1.6655,1.08154,1.47819996,190.90315,15255.0,95.67,979.0,19439.5,19.8,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,5.25,0.0,159.6,154.9,150.9,143.1,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,143.1,6.0,0,0.03129108561784125,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,40
41,1997-03-31,314.25,160.0,,1.6893,1.08154,1.50399995,215.76968,10520.0,97.79,955.0,19439.5,19.15,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,5.5,0.0,160.0,155.7,151.4,143.6,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,143.6,6.0,0,0.03179171001192715,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,41
42,1998-01-31,314.25,161.6,,1.6634,1.08154,1.4208,190.675,10120.0,94.17,1245.5,19439.5,12.05,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,5.5,0.0,161.6,159.1,154.4,146.2,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,146.2,5.25,0,0.051301306605572985,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,42
43,1998-02-28,314.25,161.9,,1.648,1.08154,1.398,202.735,10445.0,96.2,1162.5,19439.5,11.22,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,5.5,0.0,161.9,159.6,154.9,146.7,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,146.7,5.25,0,0.05201908276812348,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,43
44,1998-03-31,314.25,162.2,,1.6811,1.08154,1.48870003,233.545,7000.0,100.2,954.0,19439.5,13.34,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,5.5,0.0,162.2,160.0,155.7,147.2,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,147.2,5.25,0,0.0532766382444396,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,44
45,1999-01-31,314.25,164.3,,1.6148,1.08154,1.5986,164.93499999999997,16970.0,101.87,1485.0,3754.0,25.75,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,4.75,0.0,164.3,161.6,159.1,150.3,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,150.3,5.25,0,0.05508635239602617,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,45
46,1999-02-28,314.25,164.5,,1.6044,1.08154,1.5176,176.015,13610.0,100.03,1319.75,2395.5,22.11,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,4.75,0.0,164.5,161.9,159.6,150.9,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,150.9,5.25,0,0.0547047277701158,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,46
47,1999-03-31,314.25,165.0,,1.6026,1.08154,1.5379,194.915,12220.0,102.45,1296.75,2395.5,16.84,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,4.75,0.0,165.0,162.2,160.0,151.4,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,151.4,5.5,0,0.0475906826817027,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,47
48,2000-01-31,314.25,168.8,,1.4933,1.08154,1.5842,170.89499999999998,15160.0,109.32,1327.0,2374.5,26.8,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,5.5,0.0,168.8,164.3,161.6,154.4,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,154.4,5.5,0,0.05157253695036135,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,48
49,2000-02-29,314.25,169.8,,1.4478,1.08154,1.7048,157.55499999999998,15043.0,116.62,1440.75,3298.0,32.69,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,5.75,0.0,169.8,164.5,161.9,154.9,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,154.9,5.5,0,0.05416062555087598,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,49
50,2000-03-31,314.25,171.2,,1.4999,1.08154,1.6179,163.975,16900.0,109.58,1439.0,3617.0,27.45,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,6.0,0.0,171.2,165.0,162.2,155.7,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,155.7,5.5,0,0.053136387060529734,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,50
51,2001-01-31,314.25,175.1,,1.4248,1.08154,1.5875,175.86499999999998,11321.0,115.56,1135.25,1598.0,19.44,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,5.5,0.0,175.1,168.8,164.3,159.1,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,159.1,4.75,0,0.09103385888427945,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,51
52,2001-02-28,314.25,175.8,,1.4251,1.08154,1.6258,178.165,12250.0,117.11,1215.25,1693.0,26.35,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,5.5,0.0,175.8,169.8,164.5,159.6,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,159.6,4.75,0,0.09245866511392457,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,52
53,2001-03-31,314.25,176.2,,1.4546,1.08154,1.6345,191.655,11376.0,116.67,1149.25,1583.5,19.84,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,5.0,0.0,176.2,171.2,165.0,160.0,High CPI,0.0,314.25,314.25,0.0,0.0,0.0,False,0.0,160.0,4.75,0,0.09268228489389357,0.0,0,0.0,0.9959910572893974,0.0,False,314.25,0.0,-0.004781075417374962,314.25,0.0,53
54,2002-01-31,314.25,177.1,,1.5567,0.9944,1.5653,190.745,10135.0,106.37,936.0,1117.0,26.89,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,1.75,0.0,177.1,175.1,168.8,161.6,High CPI,0.0,314.25,314.25,0.0,0.0,-0.6804773269689738,True,0.0,161.6,5.5,0,0.05607063059452221,0.0,0,0.0,0.9959910572893974,0.0,True,314.25,0.0,-0.004781075417374962,314.25,0.0,54
55,2002-02-28,314.25,177.8,,1.6101,1.0435,1.5341,191.145,9287.0,101.81,879.0,987.0,31.2,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,1.75,0.0,177.8,175.8,169.8,161.9,High CPI,0.0,314.25,314.25,0.0,0.0,-0.6816865552903739,True,0.0,161.9,5.75,0,0.04719298807846441,0.0,0,0.0,0.9959910572893974,0.0,True,314.25,0.0,-0.004781075417374962,314.25,0.0,55
56,2002-03-31,314.25,178.8,,1.5331,0.9919,1.5466,183.475,10610.0,106.92,988.0,1054.0,26.86,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,1.75,0.0,178.8,176.2,171.2,162.2,High CPI,0.0,314.25,314.25,0.0,0.0,-0.6829912490055687,True,0.0,162.2,6.0,0,0.041835399791395556,0.0,0,0.0,0.9959910572893974,0.0,True,314.25,0.0,-0.004781075417374962,314.25,0.0,56
57,2003-01-31,314.25,181.7,,1.7838,1.2578,1.4153,191.075,12636.0,86.92,1110.5,1468.0,32.52,8142.1,485.24,345.08,172.12,298.71,316.12,352.25,619.1,608.27,368.06,1.25,0.0,181.7,177.1,175.1,164.3,High CPI,0.0,314.25,314.25,0.0,0.0,-0.6885600636435958,True,0.0,164.3,5.5,0,0.05365733675045295,0.0,0,0.0,0.9959910572893974,0.0,True,314.25,0.0,-0.0068838095776351535,314.25,0.0,57
