time,open,high,low,close,Daily VWAP,Weekly VWAP,Monthly VWAP,Down Fractal,Up Fractal,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1981-12-01,1.9455,1.9525,1.8655,1.915,NaN,NaN,NaN,0,0,0,39.6435948547932,43.49573839691887,NaN,NaN,NaN,NaN
1982-01-01,1.926,1.926,1.8545,1.879,NaN,NaN,NaN,0,0,0,37.92013212822675,41.858618936077264,NaN,NaN,NaN,NaN
1982-02-01,1.8605,1.87,1.82,1.82,NaN,NaN,NaN,0,0,0,35.2178776756849,39.9043874386882,NaN,NaN,NaN,NaN
1982-03-01,1.8217,1.8375,1.7775,1.781,NaN,NaN,NaN,0,0,0,33.517574889920255,37.982539938260004,NaN,NaN,NaN,NaN
1982-04-01,1.79,1.7945,1.7505,1.7945,NaN,NaN,NaN,0,0,0,34.69295134878661,37.020815096514994,NaN,NaN,NaN,NaN
1982-05-03,1.8135,1.837,1.7795,1.791,NaN,NaN,NaN,0,0,0,34.52254260746919,35.90935960491809,NaN,NaN,NaN,NaN
1982-06-01,1.7875,1.7962,1.7185,1.7355,NaN,NaN,NaN,0,0,0,31.85087961728142,35.02014162576196,NaN,NaN,NaN,NaN
1982-07-01,1.735,1.7665,1.7105,1.738,NaN,NaN,NaN,0,0,0,32.10576416865101,34.41817934630833,NaN,NaN,NaN,NaN
1982-08-02,1.7535,1.7665,1.6975,1.7205,NaN,NaN,NaN,0,0,0,31.22537706195321,34.2042017286701,NaN,NaN,NaN,NaN
1982-09-01,1.7205,1.735,1.6905,1.6945,NaN,NaN,NaN,0,0,0,29.912965304901874,34.13436492719358,NaN,NaN,NaN,NaN
1982-10-01,1.698,1.724,1.677,1.677,NaN,NaN,NaN,0,0,0,29.028587748195065,33.97278238867482,NaN,NaN,NaN,NaN
1982-11-01,1.6825,1.6825,1.5925,1.632,NaN,NaN,NaN,0,0,0,26.831804187921364,33.76550502905063,NaN,NaN,NaN,NaN
1982-12-01,1.6285,1.641,1.595,1.618,NaN,NaN,NaN,0,0,0,26.168309820533807,33.159457992798245,NaN,NaN,NaN,NaN
1983-01-03,1.6235,1.6235,1.5202,1.5202,NaN,NaN,NaN,0,0,0,22.063785019284225,31.76443903097163,NaN,NaN,NaN,NaN
1983-02-01,1.5235,1.551,1.5115,1.5115,NaN,NaN,NaN,0,0,0,21.737155816493498,30.485407671093082,NaN,NaN,NaN,NaN
1983-03-01,1.5045,1.5168,1.4543,1.4825,NaN,NaN,NaN,0,1,0,20.640288284850584,29.25113311085193,20.640288284850584,NaN,NaN,NaN
1983-04-01,1.4885,1.57,1.4885,1.5573,NaN,NaN,NaN,0,0,0,30.396295257819148,28.906734366718663,NaN,NaN,NaN,NaN
1983-05-02,1.5707,1.602,1.5528,1.6005,NaN,NaN,NaN,1,0,0,35.34023294725738,29.036924227957027,NaN,NaN,35.34023294725738,NaN
1983-06-01,1.59,1.59,1.522,1.5333,NaN,NaN,NaN,0,0,0,31.582256928603115,28.81473176937249,NaN,NaN,NaN,NaN
